SM,ST,Temp,Humidity,SR,Rain,PSM
36.02,70.24,69.67,93.92,0,0,36.016398
36.01,70.25,68.43,94.43,0,0,36.006399
36,70.3,66.31,94.96,0,0,35.9964
35.98,70.34,66.45,95.43,0,0,35.976402
35.97,70.41,64.82,95.53,0,0,35.966403
35.95,70.47,64.13,95.86,16.48,0.01,35.956405
35.94,70.58,67.52,96.68,119.33,0,35.936406
35.91,70.68,72.67,96.06,290.08,0,35.906409
35.89,70.78,76.77,87.75,474.48,0,35.886411
35.87,70.85,81.85,78.27,659.17,0,35.866413
35.87,70.93,85.98,74.99,810.73,0,35.866413
35.87,70.98,88.51,72.37,843.15,0,35.866413
35.84,71,90.22,74.13,796.33,0,35.836416
35.83,70.98,91.2,74.84,689.58,0,35.826417
35.86,70.93,91.07,73.49,511.48,0,35.856414
35.87,70.91,89.55,76.58,279,0,35.866413
35.85,70.87,86.5,82.5,96.33,0,35.846415
35.85,70.88,82.84,88.51,4.75,0,35.846415
35.82,70.86,79.67,91.64,0,0,35.816418
35.85,70.83,78.36,91.13,0,0,35.846415
35.85,70.81,77.64,90.93,0,0,35.846415
35.87,70.75,76.74,92.04,0,0,35.866413
35.87,70.72,75.43,93.3,0,0,35.866413
35.87,70.71,74.98,94.04,0,0,35.866413
35.86,70.73,74.1,94.46,0,0,35.856414
35.83,70.78,75.3,94.39,0,0,35.826417
35.82,70.83,74.92,93.63,12.2,0,35.816418
35.79,70.91,74.49,93.83,65.73,0,35.786421
35.76,71,76.37,92.59,277.5,0,35.756424
35.77,71.08,78.55,84.33,462.08,0,35.766423
35.74,71.17,81.02,78.64,676.27,0,35.736426
35.72,71.27,84.88,76.67,783.15,0,35.716428
35.72,71.34,86.85,74.67,821.75,0,35.716428
35.71,71.37,88.66,71.11,756.25,0,35.706429
35.69,71.4,88.9,68.6,671.6,0,35.686431
35.7,71.4,88.47,71.07,488,0,35.69643
35.7,71.39,87.27,76.51,281.25,0,35.69643
35.69,71.39,85.07,82.63,102.02,0,35.686431
35.7,71.38,81.07,89.03,4.6,0,35.69643
35.71,71.39,78.85,91.1,0,0,35.706429
35.71,71.37,77.14,92.52,0,0,35.706429
35.7,71.38,76.46,93.55,0,0,35.69643
35.71,71.34,76.46,93.25,0,0,35.706429
35.7,71.33,74.79,92.88,0,0,35.69643
35.7,71.3,73.69,93.35,0,0,35.69643
35.7,71.29,72.65,93.53,0,0,35.69643
35.71,71.3,73.92,91.78,0.07,0,35.706429
35.7,71.31,74.51,90.57,31.1,0,35.69643
35.7,71.32,76.41,90.23,141,0,35.69643
35.68,71.32,78.8,86.6,281.42,0,35.676432
35.7,71.34,81.5,80.27,486.1,0,35.69643
35.7,71.37,83.43,77.41,712.67,0,35.69643
35.69,71.4,84.03,75.91,816.92,0,35.686431
35.69,71.42,85.07,73.86,854.25,0,35.686431
35.67,71.45,85.89,65.94,807.83,0,35.666433
35.7,71.49,86.48,57.6,695.75,0,35.69643
35.66,71.53,86.32,59.07,529.83,0,35.656434
37.78,70.6,86.07,63.15,318.31,0,37.776222
40.14,70.46,83.79,69.45,95.67,0,40.135986
40.69,70.63,77.82,79.34,4,0,40.685931
40.84,70.65,73.86,81.44,0,0,40.835916
40.98,70.63,71.74,84.25,0,0,40.975902
41.18,70.59,70.41,86.85,0,0,41.175882
41.14,70.53,69.71,89.3,0,0,41.135886
41.12,70.5,70.18,89.8,0,0,41.115888
41.1,70.5,69.58,90.8,0,0,41.09589
41.09,70.46,69.9,91.78,0,0,41.085891
41.03,70.42,70.5,91.83,0.08,0,41.025897
41.03,70.42,69.28,92.48,20.92,0,41.025897
41.02,70.41,71.75,93.1,129.25,0,41.015898
41.02,70.39,77.28,87.05,299.68,0,41.015898
40.95,70.44,81.09,83.94,491.08,0,40.945905
40.88,70.48,81.23,82.42,685.83,0,40.875912
40.85,70.52,82.43,78.05,827.9,0,40.845915
40.79,70.57,84.57,75.15,856.73,0,40.785921
40.78,70.66,85.8,68.8,806,0,40.775922
40.73,70.72,85.58,65.81,701.52,0,40.725927
40.72,70.8,82.4,63.99,491.33,0,40.715928
40.71,70.86,80.01,61.3,296.2,0,40.705929
40.69,70.9,76.59,66.1,53.83,0,40.685931
40.71,70.94,73.69,70.66,5.33,0,40.705929
40.68,70.96,71.88,73.31,0,0,40.675932
40.66,70.97,69.86,74.54,0,0,40.655934
40.64,70.95,67.36,78.6,0,0,40.635936
40.63,70.92,65.19,83.59,0,0,40.625937
40.63,70.88,63.79,86.98,0,0,40.625937
40.6,70.84,62.31,90.48,0,0,40.59594
40.61,70.78,60.91,90.5,0,0,40.605939
40.61,70.72,60.66,91.68,0,0,40.605939
40.6,70.66,60.46,92.61,11.4,0,40.59594
40.63,70.61,63.23,90.52,89.27,0,40.625937
40.61,70.63,69.18,78.82,276,0,40.605939
40.58,70.66,73.84,67.02,470.75,0,40.575942
40.56,70.68,77.16,55.81,730.25,0,40.555944
40.51,70.73,78.89,56.53,861.73,0,40.505949
40.51,70.81,80.14,57.18,892.75,0,40.505949
40.48,70.9,81.12,55.33,850.25,0,40.475952
40.45,71,81.78,56,730.33,0,40.445955
40.43,71.14,82.17,55.16,541.6,0,40.425957
40.39,71.26,82.18,54.52,302.33,0,40.385961
40.36,71.33,80.03,64.33,108.08,0,40.355964
40.38,71.39,76.02,73.23,5,0,40.375962
40.37,71.44,71.03,81.37,0,0,40.365963
40.36,71.48,67.93,82.58,0,0,40.355964
40.35,71.5,67.34,81.13,0,0,40.345965
40.37,71.55,66,85.08,0,0,40.365963
40.37,71.58,63.94,87.31,0,0,40.365963
40.37,71.6,62.75,88.72,0,0,40.365963
40.34,71.57,61.57,90.16,0,0,40.335966
40.34,71.57,60.6,91.56,0,0,40.335966
40.34,71.58,59.56,92.83,21.53,0,40.335966
40.36,71.57,63.62,91.78,152.83,0,40.355964
40.36,71.58,70.34,78.73,258.23,0,40.355964
40.33,71.58,74.31,68.38,486.08,0,40.325967
40.38,71.63,78.33,62.48,734.93,0,40.375962
40.38,71.65,81.17,54.89,877.4,0,40.375962
40.34,71.66,82.38,49.15,903.5,0,40.335966
40.33,71.7,82.98,47.11,864.58,0,40.325967
40.31,71.76,82.93,48.47,737.63,0,40.305969
40.28,71.83,82.11,50.18,541,0,40.275972
40.24,71.88,80.41,53.39,334.92,0,40.235976
40.23,71.96,76.96,62.38,115.67,0,40.225977
40.21,72.04,69.46,75.6,3.87,0,40.205979
40.19,72.12,65.64,79.66,0,0,40.185981
40.2,72.16,63.56,82.5,0,0,40.19598
40.18,72.21,62.55,82.72,0,0,40.175982
40.19,72.22,61.39,83.85,0,0,40.185981
40.2,72.22,59.95,86,0,0,40.19598
40.18,72.22,58.41,89.08,0,0,40.175982
40.18,72.23,57.89,89.56,0,0,40.175982
40.17,72.22,57.15,90.73,0,0,40.165983
40.2,72.19,57.59,91.56,21.6,0,40.19598
40.18,72.18,62.53,90.07,157,0,40.175982
40.18,72.17,68.14,84.57,283.17,0,40.175982
40.18,72.17,73.01,78.86,367.7,0,40.175982
40.19,72.16,76.06,74.45,602.5,0,40.185981
40.17,72.17,78.48,70.53,725.5,0,40.165983
40.2,72.17,80.13,67.33,890.42,0,40.19598
40.16,72.21,81.25,65.13,845.67,0,40.155984
40.15,72.26,81.68,63.28,724,0,40.145985
40.12,72.31,81.49,63.29,561.33,0,40.115988
40.07,72.37,80.43,65.77,351,0,40.065993
40,72.43,77.64,71.31,107,0,39.996
39.98,72.48,72.04,80.66,3.08,0,39.976002
39.94,72.53,68.43,86.5,0,0,39.936006
39.95,72.55,65.98,89.58,0,0,39.946005
39.93,72.58,65.1,90.98,0,0,39.926007
39.9,72.59,63.89,91.31,0,0,39.89601
39.92,72.55,63.83,91.11,0,0,39.916008
39.9,72.49,62.95,91.21,0,0,39.89601
39.88,72.44,62.23,91.8,0,0,39.876012
39.9,72.36,61.73,92.71,0,0,39.89601
40.44,72.27,61.23,93.02,12.17,0,40.435956
42.01,71.91,64.41,91.98,110.33,0,42.005799
42.1,71.96,69.62,83.84,211.57,0,42.09579
41.96,71.92,75.08,75.72,452.92,0,41.955804
41.83,71.91,78.59,72.06,712.75,0,41.825817
41.79,71.85,81.01,71.37,841.85,0,41.785821
41.74,71.82,83.02,70.18,885.07,0,41.735826
41.67,71.86,83.97,69.66,831.08,0,41.665833
41.63,71.87,84.3,68.98,738.63,0,41.625837
41.57,71.88,83.72,69.68,562.17,0,41.565843
41.52,71.92,82.64,71.21,333.07,0,41.515848
41.42,71.98,80.05,74.46,92.75,0,41.415858
41.31,72.05,76.05,80.87,2.65,0,41.305869
41.24,72.13,73.31,86.46,0,0,41.235876
41.19,72.2,72.04,88.54,0,0,41.185881
41.17,72.24,71.67,88.4,0,0,41.165883
41.14,72.24,71.04,89.24,0,0,41.135886
41.11,72.24,69.96,91.15,0,0,41.105889
41.11,72.19,68.7,92.78,0,0,41.105889
41.08,72.14,67.5,94.08,0,0,41.075892
41.08,72.1,66.31,94.39,0,0,41.075892
41.05,72.05,65.72,95.12,10.83,0,41.045895
41.03,71.96,68.89,95.05,124.67,0,41.025897
41.03,71.84,72.48,89.56,212.42,0,41.025897
41.02,71.76,76.54,83.11,392.58,0,41.015898
41.02,71.69,80.21,78.13,671.15,0,41.015898
41.01,71.6,82.85,73.94,802.33,0,41.005899
40.99,71.5,84.63,70.48,737,0,40.985901
40.97,71.44,86.09,66.79,833.56,0,40.965903
40.97,71.42,86.59,65.44,712,0,40.965903
40.96,71.44,85.85,66.37,493.93,0,40.955904
40.95,71.45,84.11,69.32,256.77,0,40.945905
40.94,71.47,81.35,74.6,77.08,0,40.935906
40.89,71.49,78.14,80.43,4.17,0,40.885911
40.84,71.52,75.7,83.89,0,0,40.835916
40.81,71.58,74.18,87.72,0,0,40.805919
40.72,71.63,72.92,88.75,0,0,40.715928
40.74,71.69,71.61,89.23,0,0,40.735926
40.67,71.73,69.8,90.97,0,0,40.665933
40.66,71.76,67.86,92.09,0,0,40.655934
40.64,71.77,66.96,92.96,0,0,40.635936
40.64,71.72,66.25,93.94,0,0,40.635936
40.63,71.64,66.1,94.45,15.07,0,40.625937
40.62,71.53,68.18,94.93,119.92,0,40.615938
40.61,71.43,71.76,91.86,218.27,0,40.605939
40.62,71.36,75.5,86.54,368,0,40.615938
40.61,71.28,79.05,82.49,602.2,0,40.605939
40.62,71.17,80.87,79.09,637.92,0,40.615938
40.58,71.06,82.68,74.37,706.75,0,40.575942
40.59,70.97,83.75,71.84,686.5,0,40.585941
40.59,70.85,84.47,70.06,625.85,0,40.585941
40.56,70.8,84.51,67.88,466.33,0,40.555944
40.57,70.83,83.64,71.27,283.5,0,40.565943
40.59,70.86,81.31,76.08,99.08,0,40.585941
40.54,70.91,76.06,84.75,4.77,0,40.535946
40.48,70.98,72.97,89.89,0,0,40.475952
40.46,71.05,72.03,91.94,0,0,40.455954
40.42,71.13,71.87,92.31,0,0,40.415958
40.39,71.21,70.61,92.82,0,0,40.385961
40.34,71.25,68.93,93.75,0,0,40.335966
40.29,71.28,68.44,94.25,0,0,40.285971
40.27,71.33,67.8,94.71,0,0,40.265973
40.26,71.31,67.51,95.02,0,0,40.255974
40.25,71.23,67.41,95.25,12.83,0,40.245975
40.22,71.14,69.92,95.83,100.92,0,40.215978
40.25,71.03,72.18,94.96,186.42,0,40.245975
40.21,70.92,74.9,92.31,382.13,0,40.205979
40.23,70.81,79.71,85.91,609.38,0,40.225977
40.22,70.7,82.41,79.93,588.17,0,40.215978
40.2,70.62,83.49,75.48,561.83,0,40.19598
40.2,70.49,84.88,72.47,714.4,0,40.19598
40.18,70.37,84.82,72.92,500.5,0,40.175982
40.17,70.29,84.63,74.16,476.5,0,40.165983
40.17,70.24,82.11,78.43,284.81,0,40.165983
40.15,70.25,81.17,81.39,83.4,0,40.145985
40.18,70.3,78.24,85.94,0.92,0,40.175982
40.17,70.33,76.95,88.43,0,0,40.165983
40.13,70.36,76.74,88.68,0,0,40.125987
40.1,70.44,76.45,89.57,0,0,40.09599
40.07,70.54,76.04,89.4,0,0,40.065993
40.05,70.62,74.87,90.45,0,0,40.045995
40,70.71,73.9,91.85,0,0,39.996
39.99,70.77,73.21,93,0,0,39.986001
39.95,70.81,72.79,93.77,0,0,39.946005
39.92,70.83,72.91,94.1,52.92,0,39.916008
39.94,70.84,72.88,93.88,11.58,0.44,40.376006
39.93,70.8,72.93,94.49,115.05,0,39.926007
39.92,70.75,75.4,92.23,295.33,0,39.916008
39.89,70.7,77.38,90.42,376.08,0.01,39.896011
39.89,70.65,79.23,87.18,378.35,0,39.886011
39.89,70.59,80.01,86.86,258.6,0,39.886011
39.87,70.54,84.3,82.26,744.5,0,39.866013
39.87,70.49,85.14,80.88,387.5,0.04,39.906013
39.88,70.45,84.68,83.71,333.58,0,39.876012
39.87,70.38,80.89,86.1,24.87,0,39.866013
39.85,70.33,75.68,85.73,47.25,0,39.846015
39.85,70.27,75.33,86.15,9.69,0,39.846015
39.85,70.31,73.56,85.57,0,0,39.846015
39.84,70.32,72.87,86.65,0,0,39.836016
39.82,70.37,71.35,89.69,0,0,39.816018
39.79,70.42,69.5,91.12,0,0,39.786021
39.73,70.49,67.73,92.08,0,0,39.726027
39.66,70.57,65.36,87.3,0,0,39.656034
39.63,70.68,62.71,87.73,0,0,39.626037
39.58,70.76,60.36,89.82,0,0,39.576042
39.58,70.84,58.44,90.82,6.17,0,39.576042
39.53,70.88,59.93,89.31,126.08,0,39.526047
39.51,70.91,63.6,80.93,135.75,0,39.506049
39.49,70.93,66.63,73.67,341.42,0,39.486051
39.51,70.93,69.02,69.8,715.21,0,39.506049
39.49,70.93,71.39,65.29,856.6,0,39.486051
39.48,70.91,73.25,61.52,876.75,0,39.476052
39.5,70.9,74.49,61.43,850.69,0,39.49605
39.48,70.87,75.42,60.5,739.08,0,39.476052
39.49,70.86,75.7,60.15,554.93,0,39.486051
39.48,70.85,75.3,60.93,317.17,0,39.476052
39.48,70.82,73.35,66.34,96.67,0,39.476052
39.47,70.8,69.42,75.02,4.5,0,39.466053
39.45,70.77,64.97,85.09,0,0,39.446055
39.46,70.77,61.93,88.8,0,0,39.456054
39.45,70.78,60.21,90.74,0,0,39.446055
39.45,70.78,58.91,92.04,0,0,39.446055
39.42,70.81,57.92,93.08,0,0,39.416058
39.38,70.88,57.68,93.8,0,0,39.376062
39.33,70.96,57.53,94.38,0,0,39.326067
39.3,71.03,58.32,94.17,0,0,39.29607
39.27,71.13,57.36,92.77,8.07,0,39.266073
39.22,71.22,59.58,92.73,99.75,0,39.216078
39.19,71.27,63.64,87.38,137.81,0,39.186081
39.11,71.32,68.03,78.41,295.92,0,39.106089
39.11,71.33,72.43,73.54,664.47,0,39.106089
39.08,71.34,76.08,70.93,811.08,0,39.076092
39.11,71.33,78.65,70.48,822.92,0,39.106089
39.1,71.33,80.68,71.58,719.42,0,39.09609
39.08,71.31,82.04,72.2,652.33,0,39.076092
39.07,71.29,83.33,72.19,530.33,0,39.066093
39.08,71.25,83.53,73.93,340.08,0,39.076092
39.09,71.2,82.37,77.4,97,0,39.086091
39.05,71.16,78.52,85.22,4.22,0,39.046095
39.05,71.1,76.91,88.95,0,0,39.046095
39.05,71.06,76.77,90.08,0,0,39.046095
39.06,71.04,77.51,89.37,0,0,39.056094
39.05,71.04,77.57,89.89,0,0,39.046095
39.07,71.06,76.45,92.09,0,0,39.066093
39.05,71.1,76,92.25,0,0,39.046095
39.01,71.15,75.13,83.91,0,0,39.006099
38.99,71.22,73.09,82.35,0,0,38.986101
38.95,71.28,69.8,89.28,6,0,38.946105
38.89,71.35,69.7,90.81,59.4,0,38.886111
38.85,71.41,74.35,85.79,135.33,0,38.846115
38.8,71.46,81.32,73.65,362.27,0,38.79612
38.78,71.51,84.74,75.28,470.54,0,38.776122
38.74,71.52,86.27,74.84,578.92,0,38.736126
38.71,71.53,87.82,73.89,792.75,0,38.706129
38.71,71.51,89.82,70.98,796.07,0,38.706129
38.75,71.51,90.49,68.91,704.92,0,38.746125
38.73,71.49,90.97,69.39,493.83,0,38.726127
38.73,71.46,90.55,70.67,355.81,0,38.726127
38.71,71.43,87.27,76.75,92,0,38.706129
38.7,71.4,82.17,86.23,3.33,0,38.69613
38.71,71.36,80.64,86.32,0,0,38.706129
38.71,71.3,79.72,85.38,0,0,38.706129
38.72,71.25,77.57,85.85,0,0,38.716128
38.69,71.19,75.5,86.08,0,0,38.686131
38.7,71.17,74.1,86.22,0,0,38.69613
38.67,71.19,73,85.77,0,0,38.666133
38.68,71.2,71.65,86.52,0,0,38.676132
38.72,71.24,70.93,87.29,0,0,38.716128
38.66,71.29,70.18,88.56,6.5,0,38.656134
38.62,71.35,71.95,89.64,82.25,0,38.616138
38.57,71.44,78.66,80.69,124.13,0,38.566143
38.53,71.52,83.62,70.39,340.42,0,38.526147
38.51,71.59,86.15,65.33,685.33,0,38.506149
38.46,71.63,88.32,61.66,806.67,0,38.456154
38.38,71.68,90.84,58.82,838.48,0,38.376162
38.4,71.72,92.61,56.97,810.58,0,38.39616
38.39,71.73,93.35,57.89,705.58,0,38.386161
38.39,71.73,93.63,60.32,538.15,0,38.386161
38.38,71.71,92.41,64.63,309.47,0,38.376162
38.38,71.71,89.18,71.62,80.83,0,38.376162
38.39,71.71,83.49,81.4,1.42,0,38.386161
38.37,71.7,80.93,85.53,0,0,38.366163
38.39,71.68,79.51,88.25,0,0,38.386161
38.37,71.67,75.98,88.73,0,0.95,39.316163
38.38,71.67,70.48,94.09,0,0.14,38.516162
38.36,71.68,72.22,85.73,0,0.15,38.506164
38.41,71.69,72.23,83.49,0,0.03,38.436159
38.92,71.68,70.73,89.27,0,0,38.916108
38.98,71.68,70.43,88.43,0,0.01,38.986102
39,71.72,67.88,90.89,2.5,0,38.9961
38.99,71.72,68.98,92.62,107.45,0,38.986101
38.99,71.76,74.56,85.74,87.67,0,38.986101
38.94,71.79,77.36,82.9,321.92,0,38.936106
38.97,71.83,80.04,79,694.19,0,38.966103
38.94,71.88,82.66,76.41,828.13,0,38.936106
38.92,71.94,85.08,73.21,778.25,0,38.916108
38.89,71.98,85.37,73.51,599.85,0,38.886111
38.86,72.02,86.22,70.73,687.5,0,38.856114
38.88,72.02,87.2,67.99,528.07,0,38.876112
38.87,72.03,86.59,70.03,291.71,0,38.866113
38.88,72.01,83.86,74.88,70.42,0,38.876112
38.88,72,79.23,82.42,1.42,0,38.876112
38.89,71.94,78.09,87.81,0,0,38.886111
38.9,71.87,77.15,89.59,0,0,38.89611
38.9,71.81,76.46,90.69,0,0,38.89611
38.91,71.74,76.14,92.33,0,0,38.906109
38.9,71.61,75.44,93.26,0,0,38.89611
38.89,71.49,74.88,91.87,0,0,38.886111
38.91,71.37,74.64,90.24,0,0,38.906109
38.89,71.28,74.55,90.75,0,0,38.886111
38.89,71.24,74.19,92.33,5.27,0,38.886111
38.88,71.18,74.98,91.51,52.33,0,38.876112
38.86,71.2,77.17,88.19,157.48,0,38.856114
38.86,71.21,78.01,86.06,263.67,0,38.856114
38.81,71.25,81.05,83.33,750.73,0,38.806119
38.76,71.28,84.77,78.63,818.58,0,38.756124
38.73,71.32,87.13,74.09,858.92,0,38.726127
38.68,71.34,88.38,74.08,594.67,0,38.676132
38.63,71.32,90.59,72.36,725.53,0,38.626137
38.62,71.3,91.43,71.35,489.85,0,38.616138
38.61,71.28,89.93,73.73,230,0,38.606139
38.62,71.18,86.67,77.26,60.75,0,38.616138
38.6,71.01,83.02,85,1.47,0,38.59614
38.6,70.87,82.12,81.26,0,0,38.59614
38.58,70.72,80.33,79.78,0,0,38.576142
38.58,70.58,79.28,79.23,0,0,38.576142
38.59,70.45,78.31,79.98,0,0,38.586141
38.61,70.37,76.21,83.38,0,0,38.606139
38.59,70.3,74.72,85.87,0,0,38.586141
38.56,70.24,74.04,87.55,0,0,38.556144
38.56,70.16,72.87,89.33,0,0,38.556144
38.53,70.06,72.25,90.63,20.08,0,38.526147
38.54,70.08,76.38,85.18,138.23,0,38.536146
38.53,70.13,80.87,77.12,117.83,0,38.526147
38.51,70.18,84.22,72.87,374.4,0,38.506149
38.48,70.23,86.04,69.6,601.65,0,38.476152
38.47,70.31,88.73,65.73,808.17,0,38.466153
38.43,70.38,90.51,63.24,752.5,0,38.426157
38.34,70.47,92.22,61.9,712.07,0,38.336166
38.29,70.53,92.07,63.6,454.83,0,38.286171
38.25,70.59,91.58,66.26,309.58,0,38.246175
38.24,70.65,83.95,73.92,169.75,0.03,38.266176
38.21,70.71,84.66,69.98,90.08,0,38.206179
38.22,70.74,79.38,81.52,1.33,0,38.216178
38.24,70.77,77.93,84.53,0,0,38.236176
38.25,70.77,75.85,88.33,0,0,38.246175
38.26,70.79,74.74,88.85,0,0,38.256174
38.27,70.83,74.78,86.59,0,0,38.266173
38.26,70.84,75.05,84.8,0,0,38.256174
38.26,70.87,75.15,83.47,0,0,38.256174
38.28,70.9,74.83,83.62,0,0,38.276172
38.29,70.91,73.39,86.79,0,0,38.286171
38.28,70.91,73.6,86.55,10.33,0,38.276172
38.28,70.89,75.9,83.68,107.5,0,38.276172
38.28,70.86,79.37,79.33,113.67,0,38.276172
38.28,70.86,82.77,74.87,441.83,0,38.276172
38.25,70.87,85.05,71.46,718.92,0,38.246175
38.22,70.92,87.34,67.56,819.25,0,38.216178
38.18,70.98,89.16,63.97,796.22,0,38.176182
38.16,71.03,90.33,61.53,788.17,0,38.156184
38.14,71.11,90.63,58.85,672.42,0,38.136186
38.08,71.18,90.13,60.3,505.1,0,38.076192
38.07,71.28,87.81,64.57,255.4,0,38.066193
38.03,71.37,84.03,70.82,36.42,0,38.026197
38.02,71.43,80.74,76.42,0.08,0,38.016198
38,71.48,78.42,78.66,0,0,37.9962
38,71.55,75.87,73.63,0,0,37.9962
38.02,71.6,68.93,85.09,0,0.05,38.066198
38,71.61,67.59,88.09,0,0.26,38.2562
38.02,71.64,65.4,92.1,0,0.23,38.246198
38,71.65,65.09,93.79,0,0.12,38.1162
38.01,71.63,65.05,94.07,0,0.08,38.086199
38.01,71.62,65.18,93.83,0,0.02,38.026199
38.02,71.63,65.13,94.23,2,0,38.016198
38.04,71.59,65.1,94.86,17.62,0,38.036196
38.03,71.54,66.07,94.87,112.25,0,38.026197
38.04,71.5,67.74,93.68,218.58,0,38.036196
38.04,71.49,70.09,90.66,290.85,0,38.036196
38.01,71.5,71.9,83.81,475.13,0,38.006199
37.99,71.5,73.33,73.63,521.83,0,37.986201
37.96,71.55,74.47,71.83,573.17,0,37.956204
37.94,71.63,75.62,71.46,532.29,0,37.936206
37.9,71.72,75.84,69.29,369.6,0,37.89621
37.83,71.78,76.02,69.32,289.92,0,37.826217
37.79,71.87,73.89,77.07,49.67,0,37.786221
37.76,71.93,69.7,86.16,0.58,0,37.756224
37.73,72.01,66.9,90.08,0,0,37.726227
37.7,72.07,65.02,92.5,0,0,37.69623
37.7,72.12,64.03,93.28,0,0,37.69623
37.7,72.17,63.52,93.98,0,0,37.69623
37.7,72.2,63.12,94.81,0,0,37.69623
37.72,72.2,64.43,95.18,0,0,37.716228
38.36,72.1,65.48,95.23,0,0,38.356164
39.9,72.02,66.63,94.66,0,0,39.89601
40.25,72.03,66.25,93.44,11.13,0,40.245975
40.46,71.99,67.71,92.52,120.67,0,40.455954
40.33,71.94,69.43,92.13,173.58,0,40.325967
40.24,71.9,72.72,88.54,366.4,0,40.235976
40.18,71.84,76.55,81.15,691.27,0,40.175982
40.14,71.77,79.2,77.44,715.25,0,40.135986
40.12,71.76,80.24,77.36,619.15,0,40.115988
40.09,71.77,81.87,74.15,616.83,0,40.085991
40.02,71.81,83.11,71.45,616,0,40.015998
39.95,71.84,83.23,71.5,391.69,0,39.946005
39.91,71.9,82.35,75.44,233.25,0,39.906009
39.87,71.95,79.34,82.21,53.75,0,39.866013
39.84,72.03,75.24,87.94,0.73,0,39.836016
39.81,72.11,74.12,90.55,0,0,39.806019
39.8,72.17,74.26,91.23,0,0,39.79602
39.76,72.22,73.77,92.23,0,0,39.756024
39.76,72.28,71.9,91.7,0,0.73,40.486024
39.75,72.33,63.99,95.82,0,0.44,40.186025
39.77,72.35,64.73,96.33,0,0.54,40.306023
39.76,72.35,65.1,96.61,0,0,39.756024
39.78,72.34,64.51,96.29,0,0.95,40.726022
39.77,72.33,62.96,96.6,0,0.16,39.926023
39.79,72.34,62.59,96.72,22.5,0.01,39.796021
39.77,72.3,63.58,97.01,124.92,0,39.766023
39.8,72.33,66.47,94.37,368.07,0,39.79602
39.81,72.35,69.08,87.4,441.25,0,39.806019
39.83,72.34,70.46,84.99,593.33,0,39.826017
39.81,72.34,71.48,82.92,742.17,0,39.806019
39.82,72.3,73.85,77.28,793.07,0,39.816018
39.82,72.29,75.65,74.5,557.46,0,39.816018
39.8,72.29,76.51,72.43,402.25,0,39.79602
39.79,72.32,76.72,72.16,256.17,0,39.786021
39.78,72.37,73.32,79.73,52.75,0,39.776022
39.74,72.44,69.17,87.75,0.17,0,39.736026
39.73,72.52,67.53,89.8,0,0,39.726027
39.69,72.59,66.19,91.43,0,0,39.686031
39.7,72.68,65.07,91.86,0,0,39.69603
39.65,72.76,64.4,93.28,0,0,39.646035
39.65,72.8,64.15,94.01,0,0,39.646035
39.65,72.85,63.28,94.44,0,0,39.646035
39.66,72.88,62.2,94,0,0,39.656034
39.68,72.9,61.28,94.68,0,0,39.676032
39.67,72.92,61.11,94.94,5.42,0,39.666033
39.69,72.9,62.08,94.28,68.83,0,39.686031
39.68,72.91,64.03,92.08,159.33,0,39.676032
39.7,72.9,67.36,87.56,384.85,0,39.69603
39.7,72.88,70.53,82.61,603,0,39.69603
39.69,72.85,72.72,79.66,693.08,0,39.686031
39.71,72.82,74.66,77.84,670.18,0,39.706029
39.72,72.78,76.38,76.28,696.08,0,39.716028
39.7,72.75,76.87,75.68,546.83,0,39.69603
39.72,72.76,77.17,74.81,450.54,0,39.716028
39.71,72.76,76.53,77.43,225.8,0,39.706029
39.68,72.77,73.83,82.76,45.17,0,39.676032
39.67,72.81,70.63,86.44,0.42,0,39.666033
39.65,72.88,68.53,89.24,0,0,39.646035
39.61,72.96,67.49,91.63,0,0,39.606039
39.59,73.03,67.58,91.34,0,0,39.586041
39.52,73.1,67.74,89.45,0,0,39.516048
39.53,73.15,67.43,88.48,0,0,39.526047
39.51,73.2,66.55,89.33,0,0,39.506049
39.5,73.24,66.18,90.09,0,0,39.49605
39.55,73.25,66.44,89.76,0,0,39.546045
39.57,73.22,66.65,89.86,0.92,0,39.566043
39.52,73.22,67.52,88.13,46.57,0,39.516048
39.54,73.21,68.68,86.83,104.92,0,39.536046
39.52,73.18,69.23,87.09,112.92,0,39.516048
39.52,73.13,71.32,84.88,345.17,0,39.516048
39.54,73.11,72.73,84.29,273.15,0,39.536046
39.53,73.06,73.46,84.2,252.17,0,39.526047
39.52,73.03,72.82,87.38,122.17,0.01,39.526048
39.52,73.02,71.85,91.51,95,0.03,39.546048
39.53,72.99,71.65,91.77,148.2,0,39.526047
39.53,72.99,72.78,89.44,128,0,39.526047
39.54,73,72.27,89.35,26.88,0,39.536046
39.52,73.01,71.52,90.58,0.17,0,39.516048
39.53,73.02,71.51,90.27,0,0.01,39.536047
39.48,73.07,71.28,91.72,0,0.19,39.666052
39.44,73.12,69.81,94.43,0,1.12,40.556056
39.41,73.2,69.39,96.12,0,0,39.406059
39.38,73.27,69.67,96.46,0,0,39.376062
39.36,73.32,70.17,96.64,0,0,39.356064
39.26,73.36,70.69,96.28,0,0,39.256074
39.27,73.39,68.2,95.17,0,0,39.266073
39.24,73.39,66.23,94.64,3.2,0,39.236076
39.23,73.38,66.11,94.15,77.67,0,39.226077
39.24,73.37,68.25,92.28,136.42,0,39.236076
39.23,73.33,69.85,89.77,221.56,0,39.226077
